branch,head,coupling_layer,target_coord,mean_entropy
shift,1,3,11,1.9188117980957031
shift,1,3,12,1.1385434865951538
shift,1,3,15,2.052123546600342
shift,1,3,16,1.0068354606628418
shift,1,3,18,1.1983932256698608
shift,1,3,20,1.6802376508712769
shift,1,3,24,1.3739233016967773
shift,1,3,25,1.8234115839004517
shift,1,3,26,1.5063170194625854
shift,1,3,28,0.9576064348220825
shift,1,3,29,1.8811542987823486
shift,1,3,30,1.6693342924118042
shift,1,3,32,2.2894413471221924
shift,1,3,37,0.640841543674469
shift,1,3,39,0.9274166226387024
shift,1,3,40,1.0001109838485718
shift,1,3,43,0.5499858856201172
shift,1,3,44,0.8953286409378052
shift,1,3,46,2.6622471809387207
shift,1,3,47,2.4111738204956055
shift,1,4,0,2.39323353767395
shift,1,4,2,1.4108713865280151
shift,1,4,3,0.13252487778663635
shift,1,4,7,2.594874620437622
shift,1,4,8,2.2432265281677246
shift,1,4,11,0.6448971033096313
shift,1,4,13,0.12188030034303665
shift,1,4,14,2.389970302581787
shift,1,4,16,0.05094260722398758
shift,1,4,17,0.024287845939397812
shift,1,4,19,1.8425077199935913
shift,1,4,20,1.2646205425262451
shift,1,4,22,0.11994175612926483
shift,1,4,26,0.710640549659729
shift,1,4,27,0.4390512704849243
shift,1,4,29,0.018428809940814972
shift,1,4,32,2.5181283950805664
shift,1,4,33,1.0339715480804443
shift,1,4,37,1.1259770393371582
shift,1,4,38,1.5880802869796753
shift,1,4,39,1.4791728258132935
shift,1,4,41,0.14092229306697845
shift,1,4,44,0.06347265094518661
shift,1,4,45,0.05079050362110138
shift,1,5,1,0.6109681129455566
shift,1,5,4,0.5606364607810974
shift,1,5,5,0.5894998908042908
shift,1,5,6,0.6649700999259949
shift,1,5,9,2.410534143447876
shift,1,5,10,2.353091239929199
shift,1,5,12,2.332825183868408
shift,1,5,15,1.5512381792068481
shift,1,5,18,1.8160710334777832
shift,1,5,21,1.3988332748413086
shift,1,5,23,0.929442286491394
shift,1,5,24,1.9775623083114624
shift,1,5,25,2.1567111015319824
shift,1,5,28,2.8953957557678223
shift,1,5,30,1.9581928253173828
shift,1,5,31,0.24103787541389465
shift,1,5,34,0.9101133942604065
shift,1,5,35,0.5721309781074524
shift,1,5,36,1.341592788696289
shift,1,5,40,1.8495415449142456
shift,1,5,42,2.1676571369171143
shift,1,5,43,2.1481306552886963
shift,1,5,46,2.673597574234009
shift,1,5,47,1.9048361778259277
shift,1,6,1,1.180868148803711
shift,1,6,2,2.3313803672790527
shift,1,6,6,0.7961320281028748
shift,1,6,7,0.008691376075148582
shift,1,6,8,0.07844537496566772
shift,1,6,10,0.020365510135889053
shift,1,6,13,1.2370423078536987
shift,1,6,15,1.7481929063796997
shift,1,6,18,1.9226484298706055
shift,1,6,19,0.2693120241165161
shift,1,6,23,1.065260648727417
shift,1,6,24,2.1004247665405273
shift,1,6,26,0.11790032684803009
shift,1,6,28,0.013840899802744389
shift,1,6,29,2.0659983158111572
shift,1,6,31,0.17265240848064423
shift,1,6,32,0.03589338809251785
shift,1,6,36,0.9339870810508728
shift,1,6,37,1.1476701498031616
shift,1,6,38,1.0213704109191895
shift,1,6,42,0.02339322306215763
shift,1,6,43,0.1438669115304947
shift,1,6,45,0.1558319628238678
shift,1,6,47,0.7600724697113037
shift,1,7,0,2.351081609725952
shift,1,7,3,2.4792871475219727
shift,1,7,4,0.7738936543464661
shift,1,7,5,1.6576937437057495
shift,1,7,9,2.6931509971618652
shift,1,7,11,2.437298059463501
shift,1,7,12,2.8124921321868896
shift,1,7,14,1.057990312576294
shift,1,7,16,2.0700418949127197
shift,1,7,17,2.681490659713745
shift,1,7,20,0.7121912837028503
shift,1,7,21,2.4075920581817627
shift,1,7,22,1.1002734899520874
shift,1,7,25,1.438096046447754
shift,1,7,27,2.245932102203369
shift,1,7,30,1.8682600259780884
shift,1,7,33,2.535797595977783
shift,1,7,34,2.5086543560028076
shift,1,7,35,2.6373798847198486
shift,1,7,39,0.5606639385223389
shift,1,7,40,2.1239535808563232
shift,1,7,41,0.6360325813293457
shift,1,7,44,0.8485146760940552
shift,1,7,46,2.167483329772949
shift,2,0,4,0.12568743526935577
shift,2,0,8,0.7038708329200745
shift,2,0,9,0.23349447548389435
shift,2,0,10,0.24466073513031006
shift,2,0,12,0.5945711135864258
shift,2,0,14,2.4485034942626953
shift,2,0,15,1.0430954694747925
shift,2,0,16,0.5657480359077454
shift,2,0,17,0.20262396335601807
shift,2,0,19,0.6596536636352539
shift,2,0,20,0.572982668876648
shift,2,0,21,0.6207458972930908
shift,2,0,22,0.1444382667541504
shift,2,0,27,0.4892576336860657
shift,2,0,29,0.35570403933525085
shift,2,0,30,0.057657383382320404
shift,2,0,35,0.9671074151992798
shift,2,0,36,2.173187494277954
shift,2,0,37,2.2869153022766113
shift,2,0,39,1.3792575597763062
shift,2,0,41,1.486492395401001
