branch,head,coupling_layer,target_coord,mean_entropy
scale,2,4,14,2.331247091293335
scale,2,4,16,1.3986766338348389
scale,2,4,18,2.566183090209961
scale,2,4,21,0.13522109389305115
scale,2,4,23,0.06621165573596954
scale,2,4,25,0.0033402489498257637
scale,2,4,28,0.040259070694446564
scale,2,4,30,0.034482210874557495
scale,2,4,33,1.8234366178512573
scale,2,4,36,0.7276986241340637
scale,2,4,37,0.28605836629867554
scale,2,4,38,0.5933160185813904
scale,2,4,39,0.5062417387962341
scale,2,4,40,0.7473105788230896
scale,2,4,45,0.08885699510574341
scale,2,5,0,2.2956576347351074
scale,2,5,3,0.7738360166549683
scale,2,5,5,1.72622811794281
scale,2,5,6,1.4824215173721313
scale,2,5,12,2.2932562828063965
scale,2,5,15,1.1540112495422363
scale,2,5,17,1.4556125402450562
scale,2,5,19,2.5587680339813232
scale,2,5,20,2.025348663330078
scale,2,5,22,2.7911508083343506
scale,2,5,24,1.1964004039764404
scale,2,5,26,1.7963794469833374
scale,2,5,27,1.4775519371032715
scale,2,5,29,1.10854172706604
scale,2,5,31,1.5713571310043335
scale,2,5,32,1.9827134609222412
scale,2,5,34,0.07250943779945374
scale,2,5,35,2.3289785385131836
scale,2,5,41,1.570747971534729
scale,2,5,42,0.7802270650863647
scale,2,5,43,1.1273605823516846
scale,2,5,44,0.06225717067718506
scale,2,5,46,0.22926132380962372
scale,2,6,0,0.3671153485774994
scale,2,6,2,1.8332602977752686
scale,2,6,4,1.0543075799942017
scale,2,6,5,1.9905500411987305
scale,2,6,6,1.7224780321121216
scale,2,6,8,0.7955625653266907
scale,2,6,9,0.3852440416812897
scale,2,6,10,0.43887555599212646
scale,2,6,11,0.8142103552818298
scale,2,6,12,0.724589467048645
scale,2,6,14,0.4851757884025574
scale,2,6,18,1.0724607706069946
scale,2,6,19,0.2241111397743225
scale,2,6,21,1.4139922857284546
scale,2,6,22,0.44037342071533203
scale,2,6,23,1.6360151767730713
scale,2,6,24,1.566333293914795
scale,2,6,26,0.4458220303058624
scale,2,6,32,0.29546448588371277
scale,2,6,34,2.1754281520843506
scale,2,6,35,0.9798827171325684
scale,2,6,38,2.625247001647949
scale,2,6,45,0.9012998342514038
scale,2,6,46,0.2162521630525589
scale,2,7,1,0.7947415709495544
scale,2,7,3,0.39144933223724365
scale,2,7,7,0.8729662299156189
scale,2,7,13,1.9832080602645874
scale,2,7,15,1.849690318107605
scale,2,7,16,2.163433074951172
scale,2,7,17,1.6296322345733643
scale,2,7,20,1.7844624519348145
scale,2,7,25,0.4610457122325897
scale,2,7,27,1.3020092248916626
scale,2,7,28,0.06645973026752472
scale,2,7,29,0.5793695449829102
scale,2,7,30,0.6036790609359741
scale,2,7,31,0.06538304686546326
scale,2,7,33,1.2767482995986938
scale,2,7,36,1.6556204557418823
scale,2,7,37,1.7235298156738281
scale,2,7,39,1.696323037147522
scale,2,7,40,1.552575945854187
scale,2,7,41,1.907106637954712
scale,2,7,42,2.5005857944488525
scale,2,7,43,1.7456964254379272
scale,2,7,44,2.2393012046813965
